Module	Titre	Node URL	PDF URL	Date
Santé pub R2C	ITEM-R2C 017 - TÉLÉMÉDECINE, TÉLÉSANTÉ ET TÉLÉSERVICES EN SANTÉ	https://www.s-ecn.com/node/26458	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2017%20-%20T%C3%89L%C3%89M%C3%89DECINE%2C%20T%C3%89L%C3%89SANT%C3%89%20ET%20T%C3%89L%C3%89SERVICES%20EN%20SANT%C3%89.pdf	2022-12-12
Santé pub R2C	ITEM-R2C 018 - SANTÉ ET NUMÉRIQUE	https://www.s-ecn.com/node/26459	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2018%20-%20SANT%C3%89%20ET%20NUM%C3%89RIQUE.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 019 - PROTECTION SOCIALE - CONSOMMATION MÉDICALE	https://www.s-ecn.com/node/26460	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2019%20-%20PROTECTION%20SOCIALE%20-%20CONSOMMATION%20M%C3%89DICALE.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 020 - LA MÉTHODOLOGIE DE LA RECHERCHE EN SANTÉ	https://www.s-ecn.com/node/26052	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2020%20-%20LA%20M%C3%89THODOLOGIE%20DE%20LA%20RECHERCHE%20EN%20SANT%C3%89%20-V2.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 021 - MESURE DE L’ÉTAT DE SANTÉ D’UNE POPULATION	https://www.s-ecn.com/node/26053	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2021%20-%20MESURE%20DE%20L%E2%80%99%C3%89TAT%20DE%20SANT%C3%89%20D%E2%80%99UNE%20POPULATION%20-V2_0.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 059 - SUJET EN SITUATION DE PRÉCARITÉ	https://www.s-ecn.com/node/26054	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2059%20-%20SUJETS%20EN%20SITUATION%20DE%20PR%C3%89CARIT%C3%89%20-V2.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 145 - SURVEILLANCE DES MALADES INFECTIEUSES TRANSMISSIBLES	https://www.s-ecn.com/node/26055	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20145%20-%20SURVEILLANCE%20DES%20MALADES%20INFECTIEUSES%20TRANSMISSIBLES-V3.pdf	2024-01-05
Santé pub R2C	ITEM-R2C 179 - RISQUES SANITAIRES	https://www.s-ecn.com/node/26056	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20179%20-%20RISQUES%20SANITAIRES%20-V2.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 181 - SÉCURITE SANITAIRE – VEILLE SANITAIRE	https://www.s-ecn.com/node/26057	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20181%20-%20S%C3%89CURITE%20SANITAIRE%20-%20VEILLE%20SANITAIRE%20-V2.pdf	2022-12-15
Santé pub R2C	ITEM-R2C 323 - ANALYSE CRITIQUE - RECHERCHE CLINIQUE ET NIVEAUX DE PREUVE	https://www.s-ecn.com/node/26058	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20323%20-%20ANALYSE%20CRITIQUE%20%E2%80%93%20RECHERCHE%20CLINIQUE%20ET%20NIVEAUX%20DE%20PREUVE%20-V2_0.pdf	2022-12-15
Semiologie R2C	CHAPITRE 1 - MENER L’ENTRETIEN REDIGER L’OBSERVATION	https://www.s-ecn.com/node/27007	https://www.s-ecn.com/sites/default/files/1%20-%20MENER%20L%E2%80%99ENTRETIEN%20REDIGER%20L%E2%80%99OBSERVATION.pdf	2025-07-31
Semiologie R2C	CHAPITRE 10 - SYSTÈME ENDOCRINIEN	https://www.s-ecn.com/node/27016	https://www.s-ecn.com/sites/default/files/10%20-%20SYST%C3%88ME%20ENDOCRINIEN.pdf	2025-07-31
Semiologie R2C	CHAPITRE 11 - SANG, HEMOSTASE	https://www.s-ecn.com/node/27017	https://www.s-ecn.com/sites/default/files/11%20-%20SANG%2C%20HEMOSTASE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 12 - PSYCHIATRIE	https://www.s-ecn.com/node/27018	https://www.s-ecn.com/sites/default/files/12%20-%20PSYCHIATRIE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 13 - REINS ET VOIES URINAIRES	https://www.s-ecn.com/node/27019	https://www.s-ecn.com/sites/default/files/13%20-%20REINS%20ET%20VOIES%20URINAIRES.pdf	2025-07-31
Semiologie R2C	CHAPITRE 14 - APPAREIL GÉNITAL FÉMININ, OBSTÉTRIQUE	https://www.s-ecn.com/node/27020	https://www.s-ecn.com/sites/default/files/14%20-%20APPAREIL%20G%C3%89NITAL%20F%C3%89MININ%2C%20OBST%C3%89TRIQUE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 15 - ŒIL ET VISION	https://www.s-ecn.com/node/27021	https://www.s-ecn.com/sites/default/files/15%20-%20%C5%92IL%20ET%20VISION.pdf	2025-07-31
Semiologie R2C	CHAPITRE 16 - BOUCHE	https://www.s-ecn.com/node/27022	https://www.s-ecn.com/sites/default/files/16%20-%20BOUCHE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 17 - OREILLES, NEZ, GORGE	https://www.s-ecn.com/node/27023	https://www.s-ecn.com/sites/default/files/17%20-%20OREILLES%2C%20NEZ%2C%20GORGE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 18 - EXAMEN AUX URGENCES	https://www.s-ecn.com/node/27024	https://www.s-ecn.com/sites/default/files/18%20-%20EXAMEN%20AUX%20URGENCES.pdf	2025-07-31
Semiologie R2C	CHAPITRE 19 - PERSONNE AGEE	https://www.s-ecn.com/node/27025	https://www.s-ecn.com/sites/default/files/19%20-%20PERSONNE%20AGEE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 2 - APPROCHE CLINIQUE ET SEMIOLOGIE QUANTITATIVE	https://www.s-ecn.com/node/27008	https://www.s-ecn.com/sites/default/files/2%20-%20APPROCHE%20CLINIQUE%20ET%20SEMIOLOGIE%20QUANTITATIVE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 20 - NOUVEAU-NE, NOURRISSON, PETIT ENFANT, ENFANT	https://www.s-ecn.com/node/27026	https://www.s-ecn.com/sites/default/files/20%20-%20NOUVEAU-NE%2C%20NOURRISSON%2C%20PETIT%20ENFANT%2C%20ENFANT.pdf	2025-07-31
Semiologie R2C	CHAPITRE 3 - CŒUR	https://www.s-ecn.com/node/27009	https://www.s-ecn.com/sites/default/files/3%20-%20C%C5%92UR.pdf	2025-07-31
Semiologie R2C	CHAPITRE 4 - VAISSEAUX	https://www.s-ecn.com/node/27010	https://www.s-ecn.com/sites/default/files/4%20-%20VAISSEAUX.pdf	2025-07-31
Semiologie R2C	CHAPITRE 5 - APPAREIL RESPIRATOIRE	https://www.s-ecn.com/node/27011	https://www.s-ecn.com/sites/default/files/5%20-%20APPAREIL%20RESPIRATOIRE.pdf	2025-07-31
Semiologie R2C	CHAPITRE 6 - APPAREIL DIGESTIF	https://www.s-ecn.com/node/27012	https://www.s-ecn.com/sites/default/files/6%20-%20APPAREIL%20DIGESTIF.pdf	2025-07-31
Semiologie R2C	CHAPITRE 7 - APPAREIL LOCOMOTEUR	https://www.s-ecn.com/node/27013	https://www.s-ecn.com/sites/default/files/7%20-%20APPAREIL%20LOCOMOTEUR.pdf	2025-07-31
Semiologie R2C	CHAPITRE 8 - SYSTÈME NERVEUX	https://www.s-ecn.com/node/27014	https://www.s-ecn.com/sites/default/files/8%20-%20SYST%C3%88ME%20NERVEUX.pdf	2025-07-31
Semiologie R2C	CHAPITRE 9 - PEAU ET PHANERES	https://www.s-ecn.com/node/27015	https://www.s-ecn.com/sites/default/files/9%20-%20PEAU%20ET%20PHANERES.pdf	2025-07-31
Semiologie R2C	Test Semiologie	https://www.s-ecn.com/node/27002	https://www.s-ecn.com/sites/default/files/Theme%20n26.pdf	2025-07-25
Urgence - Réa	Item 163 : Insuffisance hépatique aiguë	https://www.s-ecn.com/node/21359	https://www.s-ecn.com/sites/default/files/ITEM%20163%C2%A0-%20INSUFFISANCE%20HEPATIQUE%20AIGUE_V2.pdf	2019-03-22
Urgence - Réa	Item 212 : Syndrome hémorragique hématologique (CIVD, MAT, SAPL)	https://www.s-ecn.com/node/21360	https://www.s-ecn.com/sites/default/files/ITEM%20212%20-%20CIVD-MAT-SAPL_V3.pdf	2020-06-23
Urgence - Réa	Item 291 : Syndrome de lyse tumorale	https://www.s-ecn.com/node/21362	https://www.s-ecn.com/sites/default/files/ITEM%20291%20-%20SYNDROME%20DE%20LYSE%20TUMORALE_V3.pdf	2020-06-23
Urgence - Réa	Item 327 : Arrêt cardio-circulatoire	https://www.s-ecn.com/node/21363	https://www.s-ecn.com/sites/default/files/ITEM%20327%20-%20ACR_V5.pdf	2020-10-26
Urgence - Réa	Item 328 : Choc anaphylactique	https://www.s-ecn.com/node/21368	https://www.s-ecn.com/sites/default/files/ITEM%20328-5%20-%20CHOC%20ANAPHYLACTIQUE_V3.pdf	2020-06-19
Urgence - Réa	Item 328 : Choc cardiogénique	https://www.s-ecn.com/node/21367	https://www.s-ecn.com/sites/default/files/ITEM%20328-4%20-%20CHOC%20CARDIOGENIQUE_V3.pdf	2020-06-22
Urgence - Réa	Item 328 : Choc hypovolémique et hémorragique	https://www.s-ecn.com/node/21365	https://www.s-ecn.com/sites/default/files/ITEM%20328-2%C2%A0-%20CHOC%20HYPOVOLEMIQUE-HEMORRAGIQUE_V2.pdf	2020-04-03
Urgence - Réa	Item 328 : Choc septique	https://www.s-ecn.com/node/21366	https://www.s-ecn.com/sites/default/files/ITEM%20328-3%C2%A0-%20CHOC%20SEPTIQUE_V2.pdf	2019-03-22
Urgence - Réa	Item 328 : État de choc	https://www.s-ecn.com/node/21364	https://www.s-ecn.com/sites/default/files/ITEM%20328-1%20-%20ETAT%20DE%20CHOC_3.pdf	2020-07-06
Urgence - Réa	Item 329 : Brûlures	https://www.s-ecn.com/node/21371	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20BRULURES_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Hypothermie - Hyperthermie	https://www.s-ecn.com/node/21369	https://www.s-ecn.com/sites/default/files/ITEM%20329%20-%20HYPOTHERMIE-HYPERTHERMIE_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Polytraumatisme	https://www.s-ecn.com/node/21370	https://www.s-ecn.com/sites/default/files/ITEM%20329%20-%20POLYTRAUMATISME_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Traumatisme abdominal	https://www.s-ecn.com/node/21372	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20TRAUMA%20ABDOMINAL_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Traumatisme des membres	https://www.s-ecn.com/node/21373	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20TRAUMA%20DE%20MEMBRE_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Traumatisme du thorax	https://www.s-ecn.com/node/21374	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20TRAUMA%20THORACIQUE_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Traumatisme vertébro-médullaire	https://www.s-ecn.com/node/21375	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20TRAUMA%20VERTEBRO-MEDULLAIRE_V3.pdf	2020-11-05
Urgence - Réa	Item 329 : Traumatismes urologiques	https://www.s-ecn.com/node/25844	https://www.s-ecn.com/sites/default/files/ITEM%20329%20-%20TRAUMATISMES%20UROLOGIQUES.pdf	2020-03-02
Urgence - Réa	Item 331 : Coma non traumatique	https://www.s-ecn.com/node/21376	https://www.s-ecn.com/sites/default/files/ITEM%20331%20-%20COMA%20NON%20TRAUMATIQUE_V3.pdf	2021-06-25
Urgence - Réa	Item 332 : Intoxication aiguë	https://www.s-ecn.com/node/21378	https://www.s-ecn.com/sites/default/files/ITEM%20332%20-%20INTOXICATION_V3.pdf	2020-07-15
Urgence - Réa	Item 333 : Anaphylaxie - Œdème de Quincke	https://www.s-ecn.com/node/21379	https://www.s-ecn.com/sites/default/files/ITEM%20333%20-%20ANAPHYLAXIE-OEDEME%20DE%20QUINCKE%20_V3.pdf	2020-07-15
Urgence - Réa	Item 354 : Syndrome de détresse respiratoire aiguë	https://www.s-ecn.com/node/21381	https://www.s-ecn.com/sites/default/files/ITEM%20354%20-%20SDRA_V3.pdf	2020-07-16
Urgence - Réa	Item 355 : Insuffisance respiratoire aiguë	https://www.s-ecn.com/node/21380	https://www.s-ecn.com/sites/default/files/ITEM%20355%20-%20INSUFFISANCE%20RESPIRATOIRE%20AIGUE_V3.pdf	2020-10-23
Urgences - Réa R2C	Item 267 Natrémie	https://www.s-ecn.com/node/26831	https://www.s-ecn.com/sites/default/files/Item%20267%20Natr%C3%A9mie.pdf	2025-01-31
Urgences - Réa R2C	ITEM-R2C 105 EPILEPSIE	https://www.s-ecn.com/node/26745	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20105%20epilepsie%20ok.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 135 - THÉRAPEUTIQUES ANTALGIQUES MÉDICAMENTEUSES ET NON MÉDICAMENTEUSES	https://www.s-ecn.com/node/26868	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20135%20-%20TH%C3%89RAPEUTIQUES%20ANTALGIQUES%20M%C3%89DICAMENTEU_SES%20ET%20NON%20M%C3%89DICAMENTEUSES%20-V2.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 143 - ASPECTS SPÉCIFIQUES DES SOINS PALLIATIFS EN RÉANIMATION	https://www.s-ecn.com/node/26740	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20143%20-%20ASPECTS%20SP%C3%89CIFIQUES%20DES%20SOINS%20PALLIATIFS%20_EN%20R%C3%89ANIMATION.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 151 - MÉNINGITE - MÉNINGO-ENCÉPHALITE	https://www.s-ecn.com/node/26869	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20151%20-%20M%C3%89NINGITE%20-%20M%C3%89NINGO-ENC%C3%89PHALITE%20version%20%202.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 152 - ENDOCARDITE INFECTIEUSE	https://www.s-ecn.com/node/26767	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20152%20-%20ENDOCARDITE%20INFECTIEUSE%20-V2_0.pdf	2025-01-29
Urgences - Réa R2C	ITEM-R2C 157 - SEPTICÉMIE - BACTÉRIÉMIE - FONGÉMIE	https://www.s-ecn.com/node/26870	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20157%20-%20SEPTIC%C3%89MIE%20-%20BACT%C3%89RI%C3%89MIE%20-%20FONG%C3%89MIE-V2%20(1).pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 158-332 (ex-328) - CHOC SEPTIQUE	https://www.s-ecn.com/node/26871	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20158-332%20(ex-328)%20-%20CHOC%20SEPTIQUE.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 161 - INFECTION URINAIRE	https://www.s-ecn.com/node/26872	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20161%20-%20INFECTION%20URINAIRE-V2_0.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 167-278-337 INSUFFISANCE HEPATIQUE AIGUE	https://www.s-ecn.com/node/27046	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20167-278-337%20INSUFFISANCE%20HEPATIQUE%20AIGUE_0.pdf	2025-10-03
Urgences - Réa R2C	ITEM-R2C 167-278-337 INSUFFISANCE HEPATIQUE AIGUE	https://www.s-ecn.com/node/26746	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20167-278-337%20INSUFFISANCE%20HEPATIQUE%20AIGUE.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 170 - PALUDISME	https://www.s-ecn.com/node/26741	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20170%20-%20PALUDISME-V2_0.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 205 - HEMOPTYSIE	https://www.s-ecn.com/node/26747	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20205%20-%20HEMOPTYSIE_V2.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 206 ÉPANCHEMENT PLEURAL	https://www.s-ecn.com/node/26873	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20206%20%C3%89PANCHEMENT%20PLEURAL.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 209 - BPCO (MIR)	https://www.s-ecn.com/node/26874	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20209%20-%20BPCO_MIR.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 214 - THROMBOPENIE	https://www.s-ecn.com/node/26875	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20214%20(ex-210)%20-%20THROMBOPENIE.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 224 - HYPERTENSION ARTERIELLE	https://www.s-ecn.com/node/26876	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20224%20-%20HYPERTENSION%20ARTERIELLE%20MIR.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 229 - SURVEILLANCE ET COMPLICATION DES ABORDS VEINEUX	https://www.s-ecn.com/node/26742	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20229%20-%20SURVEILLANCE%20ET%20COMPLICATION%20DES%20ABORDS%20VEINEUX%20-V2.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 234 - INSUFFISANCE CARDIAQUE AIGUE MIR	https://www.s-ecn.com/node/26768	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20234%20-%20INSUFFISANCE%20CARDIAQUE%20AIGUE%20MIR.pdf	2025-01-29
Urgences - Réa R2C	ITEM-R2C 245 - INSUFFISANCE SURRENALE	https://www.s-ecn.com/node/26867	https://www.s-ecn.com/sites/default/files/ITEM%20245%20-%20INSUFFISANCE%20SURRENALE.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 258 - ÉLÉVATION DE LA CRÉATININÉMIE	https://www.s-ecn.com/node/26877	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20258%20-%20%C3%89L%C3%89VATION%20DE%20LA%20CR%C3%89ATININ%C3%89MIE%20-VF%20(1).pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 267 - ANOMALIE DU BILAN DU POTASSIUM	https://www.s-ecn.com/node/26769	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20267%20-%20ANOMALIE%20DU%20BILAN%20DU%20POTASSIUM%20-V2_0.pdf	2025-01-29
Urgences - Réa R2C	ITEM-R2C 267 - DÉSORDRE DE L’ÉQUILIBRE ACIDO-BASIQUE	https://www.s-ecn.com/node/26832	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20267%20-%20ANOMALIE%20DU%20BILAN%20DU%20POTASSIUM%20-V2_2.pdf	2025-02-24
Urgences - Réa R2C	ITEM-R2C 268 - HYPERCALCÉMIE	https://www.s-ecn.com/node/26833	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20268%20(ex-266)%20-%20HYPERCALCE%C4%9BMIE-2.pdf	2025-01-31
Urgences - Réa R2C	ITEM-R2C 329 - TRANSFUSION SANGUINE	https://www.s-ecn.com/node/26878	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20329%20-%20TRANSFUSION%20SANGUINE_1.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 331 - ARRÊT CARDIO-RESPIRATOIRE	https://www.s-ecn.com/node/26770	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20331%20-%20ARR%C3%8AT%20CARDIO-RESPIRATOIRE%20-V2_0.pdf	2025-01-29
Urgences - Réa R2C	ITEM-R2C 331 - ARRÊT CARDIO-RESPIRATOIRE	https://www.s-ecn.com/node/26430	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20331%20-%20ARR%C3%8AT%20CARDIO-RESPIRATOIRE%20-V2.pdf	2023-06-29
Urgences - Réa R2C	ITEM-R2C 332 (ex- 328) - CHOC CARDIOGÉNIQUE	https://www.s-ecn.com/node/26169	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-%20328)%20-%20CHOC%20CARDIOG%C3%89NIQUE_0.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 332 (ex- 328) - ÉTAT DE CHOC	https://www.s-ecn.com/node/26173	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-%20328)%20-%20%C3%89TAT%20DE%20CHOC_0.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 332 (ex-328) - CHOC ANAPHYLACTIQUE	https://www.s-ecn.com/node/26168	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-328)%20-%20CHOC%20ANAPHYLACTIQUE%20.pdf	2021-09-10
Urgences - Réa R2C	ITEM-R2C 332 (ex-328) - CHOC ANAPHYLACTIQUE	https://www.s-ecn.com/node/26166	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-328)%20-%20CHOC%20ANAPHYLACTIQUE%20_1.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 332 (ex-328) - CHOC HYPOVOLÉMIQUE ET HÉMORRAGIQUE	https://www.s-ecn.com/node/26834	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-328)%20-%20CHOC%20HYPOVOL%C3%89MIQUE%20ET%20H%C3%89MORRAG_IQUE.pdf	2025-01-31
Urgences - Réa R2C	ITEM-R2C 332 (ex-328) - CHOC HYPOVOLÉMIQUE ET HÉMORRAGIQUE	https://www.s-ecn.com/node/26170	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-328)%20-%20CHOC%20HYPOVOL%C3%89MIQUE%20ET%20H%C3%89MORRAGIQUE_0.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 332 (ex-328) - CHOC SEPTIQUE	https://www.s-ecn.com/node/26172	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20332%20(ex-328)%20-%20CHOC%20SEPTIQUE_0.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 333 - SITUATIONS SANITAIRES EXCEPTIONNELLES	https://www.s-ecn.com/node/27044	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20333%20-%20SITUATIONS%20SANITAIRES%20EXCEPTIONNELLES.pdf	2025-09-22
Urgences - Réa R2C	ITEM-R2C 334 - TRAUMATISME THORACIQUE	https://www.s-ecn.com/node/26328	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20TRAUMATISME%20THORACIQUE.pdf	2022-04-13
Urgences - Réa R2C	ITEM-R2C 334 - TRAUMATISME VASCULAIRE	https://www.s-ecn.com/node/26452	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20TRAUMATISME%20VASCULAIRE.pdf	2022-12-05
Urgences - Réa R2C	ITEM-R2C 336 - COMA NON TRAUMATIQUE	https://www.s-ecn.com/node/26879	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20336%20-%20COMA%20NON%20TRAUMATIQUE%20(1).pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 337 (ex-332) - INTOXICATION AIGUË	https://www.s-ecn.com/node/26171	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20337%20(ex-332)%20-%20INTOXICATION%20AIGU%C3%8B_0.pdf	2021-11-15
Urgences - Réa R2C	ITEM-R2C 338 - ANAPHYLAXIE – ŒDÈME DE QUINCKE	https://www.s-ecn.com/node/26880	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20338%20-%20ANAPHYLAXIE%20%E2%80%93%20%C5%92D%C3%88ME%20DE%20QUINCKE_V2_0.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 339 - SYNDROMES CORONARIENS AIGUS	https://www.s-ecn.com/node/26771	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20339%20-%20SYNDROMES%20CORONARIENS%20AIGUS%20-V2_0.pdf	2025-01-29
Urgences - Réa R2C	ITEM-R2C 340 - ACCIDENT VASCULAIRE CÉRÉBRAL	https://www.s-ecn.com/node/26736	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20340%20-%20ACCIDENT%20VASCULAIRE%20C%C3%89R%C3%89BRAL%20-V2_0.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 342 - MALAISE - PERTE DE CONNAISSANCE	https://www.s-ecn.com/node/26748	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20342%20-%20MALAISE%20-%20PERTE%20DE%20CONNAISSANCE%20-%20ok%20%20(1).pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 343 - ETAT CONFUSIONNEL	https://www.s-ecn.com/node/26749	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20343%20-%20ETAT%20CONFUSIONNEL%20-%20ok%20.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 348 INSUFFISANCE RÉNALE AIGUË	https://www.s-ecn.com/node/26881	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20348%20INSUFFISANCE%20R%C3%89NALE%20AIGU%C3%8B.pdf	2025-02-26
Urgences - Réa R2C	ITEM-R2C 355 HÉMORRAGIE DIGESTIVE	https://www.s-ecn.com/node/26750	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20355%20H%C3%89MORRAGIE%20DIGESTIVE.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 358 - PANCREATITE AIGUË	https://www.s-ecn.com/node/26751	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20358%20-%20PANCREATITE%20AIGU%C3%8B_V3.-%20ok%20.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 359 - DÉTRESSE ET INSUFFISANCE RESPIRATOIRE AIGUË, CORPS ÉTRANGERS	https://www.s-ecn.com/node/26752	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20359%20D%C3%89TRESSE%20ET%20INSUFFISANCE%20RESPIRATOIRE%20AIGU%C3%8B%20CORPS%20%C3%89TRANGERS.pdf	2025-02-25
Urgences - Réa R2C	ITEM-R2C 360 - PNEUMOTHORAX	https://www.s-ecn.com/node/26753	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20360%20-%20Pneumothorax.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 4 - INFECTION NOSOCOMIALE	https://www.s-ecn.com/node/26737	https://www.s-ecn.com/sites/default/files/ITEM-R2C%204%20-%20INFECTION%20NOSOCOMIALE-V2_0.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 5 - RESPONSABILITÉ MÉDICALE - GESTION DES ERREURS ET DES PLAINTES	https://www.s-ecn.com/node/26738	https://www.s-ecn.com/sites/default/files/ITEM-R2C%205%20-%20RESPONSABILIT%C3%89%20M%C3%89DICALE%20-%20GESTION%20DES%20ERR_EURS%20ET%20DES%20PLAINTES%20-V2.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 97 - POLYRADICULONÉVRITE AIGUË	https://www.s-ecn.com/node/26739	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2097%20-%20POLYRADICULON%C3%89VRITE%20AIGU%C3%8B_0.pdf	2024-12-30
Urgences - Réa R2C	ITEM-R2C 98 - MYASTHÉNIE	https://www.s-ecn.com/node/26744	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2098%20-%20MYASTH%C3%89NIE.pdf	2024-12-30
Urologie	Item 035 : Contraception masculine	https://www.s-ecn.com/node/21250	https://www.s-ecn.com/sites/default/files/ITEM%2035%20-%20CONTRACEPTION%20MASCULINE_V3.pdf	2019-11-26
